date,description,keywords,title,url
2019-06-07,AFL admits it let down the Sydney Swans star over racist abuse and promises to learn from its mistakes,"AFL,Adam Goodes,Australia sport,Australian rules football,Sport,Australia news,AFL,Adam Goodes,Australia sport,Australian rules football,Sport,Australia news",AFL issues unreserved apology for failings over Adam Goodes saga | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/07/afl-unreserved-apology-failings-adam-goodes-saga
2019-06-07,George Bartlett hit a career-best 137 as Somerset won at Guildford to return to the top of the table,"Cricket,Sport,Nottinghamshire,Somerset,Surrey,Yorkshire,County Championship Division One,County Championship Division Two,Hampshire,Essex,Leicestershire,Lancashire,Warwickshire,Cricket,Sport,Nottinghamshire,Somerset,Surrey,Yorkshire,County Championship Division One,County Championship Division Two,Hampshire,Essex",County cricket talking points: Somerset do a Surrey and beat Surrey | Sport | The Guardian,http://www.theguardian.com/sport/99-94-cricket-blog/2019/jun/07/county-cricket-talking-points-somerset-champions
2019-06-07,"Although the team’s move to San Francisco is only across the Bay, longtime Warriors fans based in Oakland are feeling left behind","Golden State Warriors,California,Oakland,Sport,US news,NBA,Golden State Warriors,California,Oakland,Sport,US news,NBA",'The heart is here': why the Warriors' success is more bitter than sweet | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/07/the-heart-is-here-why-the-warriors-success-is-more-bitter-than-sweet
2019-06-07,Ashleigh Barty ended 17-year-old Amanda Anisimova’s run at the French Open to reach the final,"French Open 2019,French Open,Ashleigh Barty,Sport,Tennis,Australia sport,French Open 2019,French Open,Ashleigh Barty,Sport,Tennis,Australia sport",Ashleigh Barty books French Open final place with win over Anisimova | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/07/ashleigh-barty-books-french-open-final-place-with-win-over-anisimova
2019-06-07,"Your guide to watching the tournament in France, plus the Cricket World Cup, two Ashes series and World Cups in netball, basketball and rugby","Australia sport,Sport,Australian media,Australia sport,Sport,Australian media",How to watch the Fifa Women's World Cup on Australian TV | Sport | The Guardian,http://www.theguardian.com/sport/2019/may/28/how-to-watch-ashes-on-australian-tv-cricket-world-cup-netball-rugby-womens-mens
2019-06-07,"The controversial chess speed format, called Armageddon, designed to prevent draws, sparks a chaotic scramble at Altibox Norway and leads to online uproar","Magnus Carlsen,Chess,Sport,Magnus Carlsen,Chess,Sport",Chess: Armageddon divides fans while Magnus Carlsen leads again in Norway | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/07/chess-armageddon-divides-fans-while-magnus-carlsen-leads
2019-06-07,There is a delicious uncertainty about the tournament so far and Bangladesh have every chance of capitalising on England’s wobble,"Cricket World Cup 2019,England cricket team,Bangladesh Cricket Team,Cricket,Sport,Cricket World Cup 2019,England cricket team,Bangladesh Cricket Team,Cricket,Sport",England wary as Bangladesh hope for a World Cup repeat in Cardiff | Vic Marks | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/07/cricket-world-cup-england-bangladesh-cardiff
2019-06-07,"The ICC has asked India’s MS Dhoni to remove army insignia from his wicketkeeping gloves, prompting New Delhi to weigh in after a nationalistic furore in the country","India cricket team,Cricket World Cup 2019,Cricket,Sport,India cricket team,Cricket World Cup 2019,Cricket,Sport",India’s government steps in after ICC asks MS Dhoni to remove army insignia | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/07/indian-government-icc-ms-dhoni-cricket
2019-06-07,Johanna Konta joined the chorus of disapproval regarding the moving of the delayed women’s semi-finals from the main court at Roland Garros,"Johanna Konta,French Open,Tennis,Sport,Johanna Konta,French Open,Tennis,Sport",Johanna Konta questions French Open organisers after semi-finals court switch | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/07/johanna-konta-french-open-tennis-court
2019-06-07,"Heavy rain in Bristol meant that no play was possible, with both sides picking up a point each","Cricket World Cup 2019,Pakistan cricket team,Sri Lanka cricket team,Cricket,Sport,Cricket World Cup 2019,Pakistan cricket team,Sri Lanka cricket team,Cricket,Sport",Pakistan v Sri Lanka: Cricket World Cup match abandoned – as it didn't happen | Sport | The Guardian,http://www.theguardian.com/sport/live/2019/jun/07/pakistan-v-sri-lanka-cricket-world-cup-2019-live
2019-06-07,Eoin Morgan has backed Jason Roy and Jonny Bairstow to cope with the early spin threat posed by Bangladesh in Cardiff on Saturday,"Cricket World Cup 2019,England cricket team,Bangladesh Cricket Team,Eoin Morgan,Cricket,Sport,Cricket World Cup 2019,England cricket team,Bangladesh Cricket Team,Eoin Morgan,Cricket,Sport",Eoin Morgan backs England openers to combat Bangladesh spin threat | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/07/eoin-morgan-england-openers-bangladesh-cricket-world-cup
2019-06-07,Johanna Konta let a golden chance in the opening set of the French Open semi-final slip away against Marketa Vondrousova before losing the second in a tie-break,"French Open 2019,Johanna Konta,French Open,Tennis,Sport,French Open 2019,Johanna Konta,French Open,Tennis,Sport",Johanna Konta hands French Open semi-final to Marketa Vondrousova | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/07/johanna-konta-errors-hands-french-open-tennis-semi-final-marketa-vondrousova
2019-06-07,The young jockey now has a lead of eight in the jockeys’ championship after riding another winner at Brighton,"Horse racing tips,Horse racing,Sport,Horse racing tips,Horse racing,Sport",Talking Horses: Oisin Murphy feeling champion in jockeys' title challenge | Sport | The Guardian,http://www.theguardian.com/sport/blog/2019/jun/07/talking-horses-punters-left-short-changed-by-hamilton-stalls-swap-horse-racing-tips
2019-06-07,Lewis Hamilton has made his strongest commitment yet to changing the makeup of F1 as he prepares for the Canadian Grand Prix,"Lewis Hamilton,Formula One 2019,Formula One,Motor sport,Sport,Lewis Hamilton,Formula One 2019,Formula One,Motor sport,Sport",Lewis Hamilton steps up drive to tackle F1’s ‘minimal diversity’ | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/07/lewis-hamilton-diversity-f1
2019-06-07,"Novak Djokovic was level at a set all with Dominic Thiem when play was suspended, after Rafael Nadal defeated Roger Federer and Johanna Konta lost to Marketa Vondrousova, who will face Ashleigh Barty in the final","French Open 2019,French Open,Tennis,Sport,Johanna Konta,Roger Federer,Ashleigh Barty,Australia sport,Rafael Nadal,Novak Djokovic,French Open 2019,French Open,Tennis,Sport,Johanna Konta,Roger Federer,Ashleigh Barty,Australia sport,Rafael Nadal,Novak Djokovic",Djokovic halted by rain after Nadal beats Federer and Konta misses out on final – as it happened | Sport | The Guardian,http://www.theguardian.com/sport/live/2019/jun/07/french-open-semi-finals-johanna-konta-ashleigh-barty-roger-federer-rafa-nadal-djokovic-thiem
2019-06-07,"Nadal will seek 12th title at Roland Garros after defeating Federer 6–3, 6–4, 6–2 in the semi-finals while rain halted the Djokovic-Thiem match at one set all","French Open 2019,Rafael Nadal,Roger Federer,Sport,French Open 2019,Rafael Nadal,Roger Federer,Sport",Rafael Nadal ousts Roger Federer in straight sets to reach French Open final | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/07/rafael-nadal-ousts-roger-federer-in-straight-sets-to-reach-french-open-final-tennis
2019-06-07,Australia’s No 1 plans to go out and simply enjoy French Open decider against Markéta Vondroušová,"French Open 2019,French Open,Ashleigh Barty,Tennis,Australia sport,Sport,French Open 2019,French Open,Ashleigh Barty,Tennis,Australia sport,Sport",Ashleigh Barty rides momentum heading into maiden grand slam final | Simon Cambers | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/08/ashleigh-barty-rides-momentum-heading-into-maiden-grand-slam-final
2019-06-07,"Emma John, Rob Eastaway and Jon Harvey discuss who’s made an impression in the World Cup so far, demystify some of cricket’s oddities and decide what’s the most irritating noise to be sat next to during a game","Cricket World Cup 2019,Cricket,Sport,Cricket World Cup 2019,Cricket,Sport","Duck eggs, irritating noises, and why cricket was better in the 90s – The Spin podcast | Sport | The Guardian",http://www.theguardian.com/sport/audio/2019/jun/07/duck-eggs-irritating-noises-and-why-cricket-was-better-in-the-90s-the-spin-podcast
2019-05-07,Move unanimously backed but some want it raised further to 14 in line with UN’s stance,"UK criminal justice,Scotland,Children,UK news,Politics,United Nations,Wales,Law,Human rights,Scottish politics,Society,UK criminal justice,Scotland,Children,UK news,Politics,United Nations,Wales,Law,Human rights,Scottish politics",MSPs vote to raise criminal responsibility age to 12 in Scotland | Law | The Guardian,http://www.theguardian.com/law/2019/may/07/scotland-raises-age-of-criminal-responsibility-from-8-to-12
2019-06-08,The selection won a Listed race over course and distance last time and has shown a deep love for soft ground,"Horse racing tips,Horse racing,Sport,Horse racing tips,Horse racing,Sport",Talking Horses: mud-loving Safe Voyage can land Haydock prize | Sport | The Guardian,http://www.theguardian.com/sport/2019/jun/07/talking-horses-mud-loving-safe-voyage-can-land-haydock-prize-horse-racing-tips
2019-07-07,The scale of the climate emergency requires nothing less than full government engagement,"Green economy,Climate finance,Green Investment Bank,Environment,Climate change,Business,Economic policy,Economic growth (GDP),Economics,Politics,UK news,Global development,Green economy,Climate finance,Green Investment Bank,Environment,Climate change,Business,Economic policy,Economic growth (GDP),Economics,Politics",To ensure a green future the UK cannot rely on free markets alone | Richard Partington | Environment | The Guardian,http://www.theguardian.com/environment/2019/jul/07/to-ensure-a-green-future-the-uk-needs-to-ditch-free-market-economics
2019-06-07,"‘It’s definitely not birds, and it’s not bats. But we’re still not sure if it’s ladybugs,’ National Weather Service meteorologist says","Insects,US news,Animals,Environment,Wildlife,California,San Diego,Internet,Insects,US news,Animals,Environment,Wildlife,California,San Diego,Internet",A 'cloud of ladybugs' had the internet buzzing. But was it real? | Environment | The Guardian,http://www.theguardian.com/environment/2019/jun/06/ladybugs-california-national-weather-service
2019-07-07,"Jaguar Land Rover boss says UK needs batteries made in Britain, or carmakers will leave","Electric, hybrid and low-emission cars,Jaguar Land Rover,Automotive industry,Ethical and green living,Brexit,Environment,Business,UK news,Electric, hybrid and low-emission cars,Jaguar Land Rover,Automotive industry,Ethical and green living,Brexit,Environment,Business,UK news","UK car industry future hinges 'not on Brexit, but on batteries' | Environment | The Guardian",http://www.theguardian.com/environment/2019/jul/07/uk-car-industry-future-hinges-not-on-brexit-but-on-batteries
2019-07-08,Two of big six energy companies sign up to pledge organised by the Climate Group,"Electric, hybrid and low-emission cars,Greenhouse gas emissions,Climate change,Environment,Centrica,SSE,Energy industry,Business,Utilities,UK news,Electric, hybrid and low-emission cars,Greenhouse gas emissions,Climate change,Environment,Centrica,SSE,Energy industry,Business,Utilities,UK news",British Gas and SSE to purge petrol and diesel from fleets by 2030 | Environment | The Guardian,http://www.theguardian.com/environment/2019/jul/08/british-gas-and-sse-to-purge-petrol-and-diesel-from-fleets-by-2030
2019-06-07,"From sperm whales to dolphins, marine mammals in the eastern Mediterranean face a lethal threat from oil and gas exploration","Marine life,Whales,Dolphins,Porpoises,Environment,Global development,Greece,Cetaceans,World news,Marine life,Whales,Dolphins,Porpoises,Environment,Global development,Greece,Cetaceans,World news",'Why replace dolphins with oil drilling?': the battle for Greece's marine life | Environment | The Guardian,http://www.theguardian.com/environment/2019/jun/07/why-replace-dolphins-with-oil-drilling-battle-for-greece-marine-life-hellenic-trench
